iter	Logloss
210	0.4027597307
211	0.4022689635
212	0.4018080756
213	0.4013934219
214	0.4009417393
215	0.4004331765
216	0.3999620075
217	0.399450389
218	0.39904775
219	0.3986192324
220	0.3981832229
221	0.3977557461
222	0.3973646345
223	0.3968469303
224	0.3964278628
225	0.3959938969
226	0.3955997684
227	0.3951163394
228	0.3946533133
229	0.39418657
230	0.3937218076
231	0.3933280355
232	0.3929770382
233	0.3925127224
234	0.3921426847
235	0.391748707
236	0.3914008383
237	0.390969596
238	0.390593744
239	0.3902282461
240	0.3897979792
241	0.3893926978
242	0.3889711599
243	0.3886304584
244	0.3882786545
245	0.387925001
246	0.387543178
247	0.3870873755
248	0.3867000474
249	0.3862869405
250	0.3859473332
251	0.3856132276
252	0.3852179599
253	0.3848283948
254	0.3845007509
255	0.3841002563
256	0.3837495798
257	0.3833280312
258	0.3829580209
259	0.3825336529
260	0.382154181
261	0.3817506238
262	0.3814388694
263	0.3810664618
264	0.3806957088
265	0.3803940374
266	0.379980874
267	0.3796820147
268	0.3793225975
269	0.379005654
270	0.3787121747
271	0.3784172715
272	0.3781286576
273	0.3777816437
274	0.3774314197
275	0.377083179
276	0.3767747147
277	0.3764543337
278	0.3761290675
279	0.3758517544
280	0.3755403652
281	0.375213836
282	0.3749458839
283	0.3746809269
284	0.3743206442
285	0.374004205
286	0.373637091
287	0.3733232671
288	0.3730339284
289	0.3727701004
290	0.3724862848
291	0.3722264433
292	0.371966535
293	0.3716581327
294	0.3713384147
295	0.3710434317
296	0.3707360903
297	0.3703743307
298	0.3700977943
299	0.3698509766
300	0.3696111266
301	0.3692702145
302	0.3690274039
303	0.3687883923
304	0.3685027352
305	0.3682148233
306	0.3679004765
307	0.3676213685
308	0.3673430316
309	0.3670656398
310	0.3667897145
311	0.3665388542
312	0.3662786679
313	0.3660233299
314	0.3657636189
315	0.3655439494
316	0.3652674618
317	0.3650356574
318	0.3648130565
319	0.3645512031
320	0.3642906355
321	0.3639874016
322	0.3636622969
323	0.3634068549
324	0.3631855592
325	0.3629701867
326	0.3626910662
327	0.3624352607
328	0.3621905214
329	0.3619472081
330	0.3616250142
331	0.3613423253
332	0.361031593
333	0.3607987708
334	0.3605280101
335	0.3602617735
336	0.3600196703
337	0.3597609333
338	0.359487008
339	0.3592884923
340	0.3590169882
341	0.3587119641
342	0.3584217893
343	0.3581484793
344	0.3579145918
345	0.3576341754
346	0.3573461412
347	0.3570629289
348	0.3567970098
349	0.3565243878
350	0.3562398681
351	0.3559700207
352	0.355690141
353	0.3554267934
354	0.3551549805
355	0.354905522
356	0.3546531002
357	0.3544141833
358	0.354165638
359	0.353912547
360	0.3536601496
361	0.3534317738
362	0.3531908475
363	0.3529499359
364	0.3527019491
365	0.3524590931
366	0.3522576643
367	0.352057748
368	0.3518223176
369	0.3515861039
370	0.3513727225
371	0.35114317
372	0.3509081437
373	0.3506791242
374	0.3504857254
375	0.3502561113
376	0.3500292162
377	0.3498372753
378	0.3496139846
379	0.3493893758
380	0.3491739084
381	0.3489482487
382	0.3487283725
383	0.3485243353
384	0.3483101344
385	0.348093187
386	0.3478781232
387	0.3476699938
388	0.347470314
389	0.3472593883
390	0.3470725508
391	0.346866789
392	0.3466597814
393	0.3464798938
394	0.3462981874
395	0.3460981726
396	0.3459217335
397	0.3457470206
398	0.3455370081
399	0.3453909898
400	0.3452194708
401	0.3450255216
402	0.3448589774
403	0.3446676873
404	0.3445009282
405	0.3443203538
406	0.3441624116
407	0.3440244529
408	0.3438502825
409	0.3436669323
410	0.3434660195
411	0.3432860587
412	0.3431379039
413	0.3429513911
414	0.3427512833
415	0.3426187772
416	0.3424187982
417	0.3422280477
418	0.3420316394
419	0.341878606
420	0.3417008222
421	0.3415462639
422	0.3413774785
423	0.3412426675
424	0.3410684371
425	0.3409584924
426	0.3408228769
427	0.3406681766
428	0.340498905
429	0.3403666732
430	0.3401600078
431	0.3399901811
432	0.3398252253
433	0.3396809511
434	0.3395217208
435	0.339391404
436	0.3392507935
437	0.339081648
438	0.3389385406
439	0.3387909203
440	0.338619178
441	0.3384709485
442	0.3382901517
443	0.3381289723
444	0.3379943345
445	0.3378341767
446	0.3376588936
447	0.3375346472
448	0.3374119896
449	0.3372432753
450	0.3370849802
451	0.3369444819
452	0.3367923786
453	0.3366241709
454	0.3364899927
455	0.3363580061
456	0.3361721736
457	0.3360497644
458	0.3358865368
459	0.335722283
460	0.3356067628
461	0.3354660356
462	0.3353410631
463	0.3351726878
464	0.3350654394
465	0.3349296535
466	0.3347615624
467	0.3346165945
468	0.3344948558
469	0.3343716889
470	0.3342669602
471	0.3340930581
472	0.3339404667
473	0.3338151854
474	0.3336694575
475	0.3335232395
476	0.333341312
477	0.3332365532
478	0.3331161908
479	0.3330023963
480	0.332860559
481	0.3327133778
482	0.3325903636
483	0.3324714348
484	0.332327451
485	0.3321618274
486	0.3320625782
487	0.3319400647
488	0.3317991493
489	0.3316429898
490	0.3315422039
491	0.3314321416
492	0.3312950302
493	0.3311635668
494	0.3310148602
495	0.3308888163
496	0.3307947808
497	0.3306959133
498	0.3305749573
499	0.330477492
500	0.330359987
501	0.3302565718
502	0.3301155387
503	0.3299921584
504	0.3299013494
505	0.329780562
506	0.3296813119
507	0.3295763796
508	0.3294818241
509	0.3293426044
510	0.3292162029
511	0.3290510331
512	0.3289194752
513	0.3288247591
514	0.3287190299
515	0.3286187101
516	0.3285073428
517	0.3283753808
518	0.3282728886
519	0.328158551
520	0.3280499625
521	0.327936416
